"Price","Address","City","Province","Details","URL","Image File"
"$95,000","41 Lighthouse Point,","Thessalon","ON","n/a bed 0 bath","https://www.remax.ca/on/thessalon-real-estate/41-lighthouse-point-wp_idm73000004-27199466-lst","images/41_Lighthouse_Point__Thessalon__ON.jpg"
"$450,000","1290 Lillian Boulevard,","Sudbury","ON","4 bed 1 bath","https://www.remax.ca/on/sudbury-real-estate/1290-lillian-boulevard-wp_idm73000004-27199457-lst","No Image Available"
"$74,900","0 Old Hwy 69 N,","Val Caron","ON","n/a bed 0 bath","https://www.remax.ca/on/val-caron-real-estate/0-old-hwy-69-n-wp_idm73000004-27199458-lst","No Image Available"
"$399,900","64 Penman Avenue,","Garson","ON","3 bed 1 bath","https://www.remax.ca/on/garson-real-estate/64-penman-avenue-wp_idm73000004-27199456-lst","No Image Available"
"$750,000","31 JOHN Street,","Sturgeon Falls","ON","7 bed 4 bath","https://www.remax.ca/on/sturgeon-falls-real-estate/31-john-street-wp_idm73000004-27199429-lst","No Image Available"
"$349,000","157 Amelia ST,","Thunder Bay","ON","3 bed 2 bath","https://www.remax.ca/on/thunder-bay-real-estate/157-amelia-st-wp_idm73000004-27199405-lst","No Image Available"
"$1,249,999","27 Parkshore DR,","Sault Ste. Marie","ON","5 bed 6 bath","https://www.remax.ca/luxury/on/sault-ste-marie-real-estate/27-parkshore-dr-wp_idm73000004-27199379-lst","No Image Available"
"$159,900","208 Albert ST E,","Sault Ste. Marie","ON","n/a bed 0 bath","https://www.remax.ca/on/sault-ste-marie-real-estate/208-albert-st-e-wp_idm73000004-27199380-lst","No Image Available"
"$339,000","419 Antwerp Avenue,","Sudbury","ON","3 bed 1 bath","https://www.remax.ca/on/sudbury-real-estate/419-antwerp-avenue-wp_idm73000004-27199301-lst","No Image Available"
"$525,000","4700 Lafontaine Street,","Hanmer","ON","5 bed 2 bath","https://www.remax.ca/on/hanmer-real-estate/4700-lafontaine-street-wp_idm73000004-27199300-lst","No Image Available"
"$729,900","460 Yale,","Sudbury","ON","4 bed 3 bath","https://www.remax.ca/on/sudbury-real-estate/460-yale-wp_idm73000004-27199302-lst","No Image Available"
"$699,100","205 Sunrise BLVD,","Thunder Bay","ON","3 bed 2 bath","https://www.remax.ca/luxury/on/thunder-bay-real-estate/205-sunrise-blvd-wp_idm73000004-27199185-lst","No Image Available"
"$359,900","477 Queen ST,","Thunder Bay","ON","4 bed 2 bath","https://www.remax.ca/on/thunder-bay-real-estate/477-queen-st-wp_idm73000004-27199184-lst","No Image Available"
"$259,900","348 University DR,","Thunder Bay","ON","3 bed 2 bath","https://www.remax.ca/on/thunder-bay-real-estate/348-university-dr-wp_idm73000004-27199186-lst","images/348_University_DR__Thunder_Bay__ON.jpg"
"$449,900","157 Iris CRES,","Thunder Bay","ON","3 bed 2 bath","https://www.remax.ca/on/thunder-bay-real-estate/157-iris-cres-wp_idm73000004-27199182-lst","images/157_Iris_CRES__Thunder_Bay__ON.jpg"
"$459,900","28 Arden ST,","Sault Ste. Marie","ON","4 bed 2 bath","https://www.remax.ca/on/sault-ste-marie-real-estate/28-arden-st-wp_idm73000004-27199163-lst","images/28_Arden_ST__Sault_Ste__Marie__ON.jpg"
"$109,900","PT LT 20 HIGHWAY 17 E,","Papineau Cameron Twp","ON","n/a bed 0 bath","https://www.remax.ca/on/papineau-cameron-twp-real-estate/pt-lt-20-highway-17-e-wp_idm73000005-27199116-lst","images/PT_LT_20_HIGHWAY_17_E__Papineau_Cameron_Twp__ON.jpg"
"$194,500","597 Latchford,","Temiskaming Shore","ON","2 bed 2 bath","https://www.remax.ca/on/temiskaming-shore-real-estate/597-latchford-wp_idm73000004-27199004-lst","images/597_Latchford__Temiskaming_Shore__ON.jpg"
"$59,900","213 Railway ST,","Cochrane","ON","2 bed 1 bath","https://www.remax.ca/on/cochrane-real-estate/213-railway-st-wp_idm73000004-27195796-lst","images/213_Railway_ST__Cochrane__ON.jpg"
"$260,000","9808 HWY 621,","MORSON","ON","5 bed 1 bath","https://www.remax.ca/on/morson-real-estate/9808-hwy-621-wp_idm73000004-27195576-lst","images/9808_HWY_621__MORSON__ON.jpg"
"$598,400","7 Timothy Avenue,","Lively","ON","3 bed 2 bath","https://www.remax.ca/on/lively-real-estate/7-timothy-avenue-wp_idm73000004-26977949-lst","No Image Available"
"$649,900","3310 96 High ST,","Thunder Bay","ON","2 bed 2 bath","https://www.remax.ca/luxury/on/thunder-bay-real-estate/3310-96-high-st-wp_idm73000004-27195263-lst","No Image Available"
"$849,000","1721 COKER ROAD,","KENORA","ON","3 bed 2 bath","https://www.remax.ca/luxury/on/kenora-real-estate/1721-coker-road-wp_idm73000004-27195124-lst","No Image Available"
"$159,900","5823 Hwy 11/17,","Conmee","ON","n/a bed 0 bath","https://www.remax.ca/on/conmee-real-estate/5823-hwy-11-17-wp_idm73000004-27195125-lst","No Image Available"
"$699,000","475 Agnes AVE,","Temiskaming Shores","ON","4 bed 3 bath","https://www.remax.ca/on/temiskaming-shores-real-estate/475-agnes-ave-wp_idm73000004-27195113-lst","No Image Available"
"$120,000","0 HWY 537,","Wanup","ON","n/a bed 0 bath","https://www.remax.ca/on/wanup-real-estate/0-hwy-537-wp_idm73000004-27195062-lst","No Image Available"
"$259,900","89 Pine ST # 207,","Sault Ste. Marie","ON","1 bed 1 bath","https://www.remax.ca/on/sault-ste-marie-real-estate/89-pine-st-207-wp_idm73000004-27195069-lst","No Image Available"
"$1,300,000","2959 Radar Road,","Garson","ON","3 bed 2 bath","https://www.remax.ca/luxury/on/garson-real-estate/2959-radar-road-wp_idm73000004-27195063-lst","No Image Available"
"$749,000","36 Poplar Bay Road,","Kenora","ON","8 bed 3 bath","https://www.remax.ca/on/kenora-real-estate/36-poplar-bay-road-wp_idm73000004-27195027-lst","No Image Available"
"$669,900","435 Muskrat DR,","Thunder Bay","ON","5 bed 3 bath","https://www.remax.ca/luxury/on/thunder-bay-real-estate/435-muskrat-dr-wp_idm73000004-26678282-lst","No Image Available"
"$659,900","1771 Broadway AVE,","Thunder Bay","ON","4 bed 2 bath","https://www.remax.ca/luxury/on/thunder-bay-real-estate/1771-broadway-ave-wp_idm73000004-26678283-lst","No Image Available"
"$179,900","603 Wellington ST W,","Sault Ste. Marie","ON","n/a bed 0 bath","https://www.remax.ca/on/sault-ste-marie-real-estate/603-wellington-st-w-wp_idm73000004-27195006-lst","No Image Available"
"$77,500","2 Sandpiper AVE,","Manitouwadge","ON","n/a bed 0 bath","https://www.remax.ca/on/manitouwadge-real-estate/2-sandpiper-ave-wp_idm73000004-27194843-lst","images/2_Sandpiper_AVE__Manitouwadge__ON.jpg"
"$198,000","4012F HWY 537,","Wanup","ON","3 bed 2 bath","https://www.remax.ca/on/wanup-real-estate/4012f-hwy-537-wp_idm73000004-27194812-lst","images/4012F_HWY_537__Wanup__ON.jpg"
"$425,000","112 Highway 129,","Chapleau","ON","4 bed 2 bath","https://www.remax.ca/on/chapleau-real-estate/112-highway-129-wp_idm73000004-27194186-lst","images/112_Highway_129__Chapleau__ON.jpg"
"$1,295,000","412 Fraser RD,","Oliver Paipoonge","ON","4 bed 3 bath","https://www.remax.ca/luxury/on/oliver-paipoonge-real-estate/412-fraser-rd-wp_idm73000004-27194454-lst","images/412_Fraser_RD__Oliver_Paipoonge__ON.jpg"
"$54,900","62-68 Victoria ST,","Sault Ste. Marie","ON","n/a bed 0 bath","https://www.remax.ca/on/sault-ste-marie-real-estate/62-68-victoria-st-wp_idm73000004-27194392-lst","images/62_68_Victoria_ST__Sault_Ste__Marie__ON.jpg"
"$339,900","17 Routledge AVE,","Sault Ste. Marie","ON","2 bed 1 bath","https://www.remax.ca/on/sault-ste-marie-real-estate/17-routledge-ave-wp_idm73000004-27193867-lst","images/17_Routledge_AVE__Sault_Ste__Marie__ON.jpg"
"$599,900","125 Sapphire DR,","Thunder Bay","ON","4 bed 3 bath","https://www.remax.ca/luxury/on/thunder-bay-real-estate/125-sapphire-dr-wp_idm73000004-27194118-lst","images/125_Sapphire_DR__Thunder_Bay__ON.jpg"
"$149,900","369-371 Wellington ST E,","Sault Ste Marie","ON","n/a bed 0 bath","https://www.remax.ca/on/sault-ste-marie-real-estate/369-371-wellington-st-e-wp_idm73000005-27194057-lst","No Image Available"
"$129,000","88 Grace ST,","Sault Ste Marie","ON","4 bed 1 bath","https://www.remax.ca/on/sault-ste-marie-real-estate/88-grace-st-wp_idm73000005-27194056-lst","No Image Available"
"$179,900","566 Albert ST W,","Sault Ste Marie","ON","n/a bed 0 bath","https://www.remax.ca/on/sault-ste-marie-real-estate/566-albert-st-w-wp_idm73000005-27193869-lst","No Image Available"
"$129,900","136 Biggings AVE,","Sault Ste Marie","ON","3 bed 2 bath","https://www.remax.ca/on/sault-ste-marie-real-estate/136-biggings-ave-wp_idm73000004-27193868-lst","No Image Available"
"$339,900","30 Kirby AVE,","Timmins","ON","n/a bed 0 bath","https://www.remax.ca/on/timmins-real-estate/30-kirby-ave-wp_idm73000004-27193375-lst","No Image Available"
"$549,900","3955 MACMILLAN Drive,","Val Caron","ON","5 bed 3 bath","https://www.remax.ca/on/val-caron-real-estate/3955-macmillan-drive-wp_idm73000004-27193080-lst","No Image Available"
"$119,000","14 Grace ST,","Sault Ste Marie","ON","n/a bed 0 bath","https://www.remax.ca/on/sault-ste-marie-real-estate/14-grace-st-wp_idm73000004-27193146-lst","No Image Available"
"$547,500","194 WITCH HAZEL DRIVE,","Whitehorse","YT","3 bed 3 bath","https://www.remax.ca/yt/whitehorse-real-estate/194-witch-hazel-drive-wp_idm73000004-27196259-lst","images/194_WITCH_HAZEL_DRIVE__Whitehorse__YT.jpg"
"$459,000","85 TYRELL CRESCENT,","Whitehorse","YT","2 bed 1 bath","https://www.remax.ca/yt/whitehorse-real-estate/85-tyrell-crescent-wp_idm73000004-27185149-lst","images/85_TYRELL_CRESCENT__Whitehorse__YT.jpg"
"$482,000","15-30 GODDARD WAY,","Whitehorse","YT","3 bed 3 bath","https://www.remax.ca/yt/whitehorse-real-estate/15-30-goddard-way-wp_idm73000004-27184953-lst","images/15_30_GODDARD_WAY__Whitehorse__YT.jpg"
"$549,900","102-25 ISKOOT CRESCENT,","Whitehorse","YT","3 bed 3 bath","https://www.remax.ca/yt/whitehorse-real-estate/102-25-iskoot-crescent-wp_idm73000004-27184817-lst","images/102_25_ISKOOT_CRESCENT__Whitehorse__YT.jpg"
"$599,000","93 WALNUT CRESCENT,","Whitehorse","YT","3 bed 2 bath","https://www.remax.ca/luxury/yt/whitehorse-real-estate/93-walnut-crescent-wp_idm73000004-27183638-lst","images/93_WALNUT_CRESCENT__Whitehorse__YT.jpg"
"$605,000","107-25 ISKOOT CRESCENT,","Whitehorse","YT","3 bed 3 bath","https://www.remax.ca/luxury/yt/whitehorse-real-estate/107-25-iskoot-crescent-wp_idm73000004-27183335-lst","No Image Available"
"$829,900","6 YEW PLACE,","Whitehorse","YT","4 bed 3 bath","https://www.remax.ca/luxury/yt/whitehorse-real-estate/6-yew-place-wp_idm73000004-27182415-lst","No Image Available"
"$569,900","42 MACPHERSON ROAD,","Whitehorse","YT","3 bed 2 bath","https://www.remax.ca/luxury/yt/whitehorse-real-estate/42-macpherson-road-wp_idm73000004-27174761-lst","No Image Available"
"$735,000","107 LOWELL STREET,","Haines Junction","YT","3 bed 3 bath","https://www.remax.ca/luxury/yt/haines-junction-real-estate/107-lowell-street-wp_idm73000004-27174634-lst","No Image Available"
"$319,900","306-989 RANGE ROAD,","Whitehorse","YT","3 bed 2 bath","https://www.remax.ca/yt/whitehorse-real-estate/306-989-range-road-wp_idm73000004-27150894-lst","No Image Available"
"$259,900","71-986 RANGE ROAD,","Whitehorse","YT","2 bed 1 bath","https://www.remax.ca/yt/whitehorse-real-estate/71-986-range-road-wp_idm73000004-27138928-lst","No Image Available"
"$359,900","204-2009 CENTENNIAL STREET,","Whitehorse","YT","2 bed 1 bath","https://www.remax.ca/yt/whitehorse-real-estate/204-2009-centennial-street-wp_idm73000004-27138915-lst","No Image Available"
"$809,900","272 KENO WAY,","Whitehorse","YT","4 bed 3 bath","https://www.remax.ca/luxury/yt/whitehorse-real-estate/272-keno-way-wp_idm73000004-27132745-lst","No Image Available"
"$363,900","213-25 GLEANER AVENUE,","Whitehorse","YT","2 bed 1 bath","https://www.remax.ca/yt/whitehorse-real-estate/213-25-gleaner-avenue-wp_idm73000004-27129254-lst","No Image Available"
"$689,000","72 WALNUT CRESCENT,","Whitehorse","YT","5 bed 2 bath","https://www.remax.ca/luxury/yt/whitehorse-real-estate/72-walnut-crescent-wp_idm73000004-27123145-lst","No Image Available"
"$459,000","28198 ROBERT CAMPBELL HIGHWAY,","Yukon Wide","YT","2 bed 2 bath","https://www.remax.ca/yt/yukon-wide-real-estate/28198-robert-campbell-highway-wp_idm73000004-23750514-lst","No Image Available"
"$579,900","137 WITCH HAZEL DRIVE,","Whitehorse","YT","3 bed 3 bath","https://www.remax.ca/luxury/yt/whitehorse-real-estate/137-witch-hazel-drive-wp_idm73000004-27116642-lst","images/137_WITCH_HAZEL_DRIVE__Whitehorse__YT.jpg"
"$659,000","123 SYBIL CIRCLE,","Whitehorse","YT","3 bed 3 bath","https://www.remax.ca/luxury/yt/whitehorse-real-estate/123-sybil-circle-wp_idm73000004-27107116-lst","images/123_SYBIL_CIRCLE__Whitehorse__YT.jpg"
"$689,000","38 IDITAROD LANE,","Whitehorse","YT","4 bed 2 bath","https://www.remax.ca/luxury/yt/whitehorse-real-estate/38-iditarod-lane-wp_idm73000004-27081916-lst","images/38_IDITAROD_LANE__Whitehorse__YT.jpg"
"$679,900","21221 NORTH KLONDIKE HIGHWAY,","Stewart Crossing","YT","3 bed 2 bath","https://www.remax.ca/luxury/yt/stewart-crossing-real-estate/21221-north-klondike-highway-wp_idm73000004-27074542-lst","images/21221_NORTH_KLONDIKE_HIGHWAY__Stewart_Crossing__YT.jpg"
"$609,900","146 ALSEK CRESCENT,","Haines Junction","YT","4 bed 3 bath","https://www.remax.ca/luxury/yt/haines-junction-real-estate/146-alsek-crescent-wp_idm73000004-27069457-lst","images/146_ALSEK_CRESCENT__Haines_Junction__YT.jpg"
"$279,900","61-986 RANGE ROAD,","Whitehorse","YT","2 bed 1 bath","https://www.remax.ca/yt/whitehorse-real-estate/61-986-range-road-wp_idm73000004-27041103-lst","images/61_986_RANGE_ROAD__Whitehorse__YT.jpg"
"$509,000","18-75 SYBIL CIRCLE,","Whitehorse","YT","3 bed 3 bath","https://www.remax.ca/yt/whitehorse-real-estate/18-75-sybil-circle-wp_idm73000004-27028087-lst","images/18_75_SYBIL_CIRCLE__Whitehorse__YT.jpg"
"$559,000","192 WITCH HAZEL DRIVE,","Whitehorse","YT","3 bed 3 bath","https://www.remax.ca/luxury/yt/whitehorse-real-estate/192-witch-hazel-drive-wp_idm73000004-27022257-lst","images/192_WITCH_HAZEL_DRIVE__Whitehorse__YT.jpg"
"$669,800","39 ELDORADO DRIVE,","Whitehorse","YT","5 bed 2 bath","https://www.remax.ca/luxury/yt/whitehorse-real-estate/39-eldorado-drive-wp_idm73000004-27013444-lst","No Image Available"
"$362,500","216-25 GLEANER AVENUE,","Whitehorse","YT","2 bed 1 bath","https://www.remax.ca/yt/whitehorse-real-estate/216-25-gleaner-avenue-wp_idm73000004-27012499-lst","No Image Available"
"$639,000","206 LUELLA LANE,","Whitehorse","YT","3 bed 2 bath","https://www.remax.ca/luxury/yt/whitehorse-real-estate/206-luella-lane-wp_idm73000004-27006876-lst","No Image Available"
"$699,900","50 ELLWOOD STREET,","Whitehorse","YT","4 bed 3 bath","https://www.remax.ca/luxury/yt/whitehorse-real-estate/50-ellwood-street-wp_idm73000004-26999838-lst","No Image Available"
"$259,000","114/116 KITZA AVENUE,","Faro","YT","6 bed 2 bath","https://www.remax.ca/yt/faro-real-estate/114-116-kitza-avenue-wp_idm73000004-26993223-lst","No Image Available"
"$749,900","35 EVELYN AVENUE,","Whitehorse","YT","4 bed 3 bath","https://www.remax.ca/luxury/yt/whitehorse-real-estate/35-evelyn-avenue-wp_idm73000004-26983514-lst","No Image Available"
"$419,900","111-989 RANGE ROAD,","Whitehorse","YT","2 bed 1 bath","https://www.remax.ca/yt/whitehorse-real-estate/111-989-range-road-wp_idm73000004-26945510-lst","No Image Available"
"$979,000","102 LEOTA STREET,","Whitehorse","YT","6 bed 5 bath","https://www.remax.ca/luxury/yt/whitehorse-real-estate/102-leota-street-wp_idm73000004-26919145-lst","No Image Available"
"$449,900","215-420 RANGE ROAD,","Whitehorse","YT","2 bed 1 bath","https://www.remax.ca/yt/whitehorse-real-estate/215-420-range-road-wp_idm73000004-26901922-lst","No Image Available"
"$519,900","131-18 AZURE ROAD,","Whitehorse","YT","3 bed 4 bath","https://www.remax.ca/yt/whitehorse-real-estate/131-18-azure-road-wp_idm73000004-26883675-lst","No Image Available"
"$609,900","5 WILLOW ACRES,","Haines Junction","YT","5 bed 3 bath","https://www.remax.ca/luxury/yt/haines-junction-real-estate/5-willow-acres-wp_idm73000004-26029826-lst","No Image Available"
"$547,500","197 WITCH HAZEL DRIVE,","Whitehorse","YT","3 bed 3 bath","https://www.remax.ca/luxury/yt/whitehorse-real-estate/197-witch-hazel-drive-wp_idm73000004-26761490-lst","No Image Available"
"$795,000","121949 ALASKA HIGHWAY,","Beaver Creek","YT","n/a bed 0 bath","https://www.remax.ca/yt/beaver-creek-real-estate/121949-alaska-highway-wp_idm73000004-26451970-lst","images/121949_ALASKA_HIGHWAY__Beaver_Creek__YT.jpg"
"$118,000","1 MARTEN AVENUE,","Norman Wells","NT","3 bed 1 bath","https://www.remax.ca/nt/norman-wells-real-estate/1-marten-avenue-wp_idm73000004-26589823-lst","images/1_MARTEN_AVENUE__Norman_Wells__NT.jpg"
"$185,000","263- ALASKA HIGHWAY,","Haines Junction","YT","n/a bed 0 bath","https://www.remax.ca/yt/haines-junction-real-estate/263-alaska-highway-wp_idm73000004-26452167-lst","images/263__ALASKA_HIGHWAY__Haines_Junction__YT.jpg"
"$95,000","101 & 103 ST ELIAS,","Haines Junction","YT","n/a bed 0 bath","https://www.remax.ca/yt/haines-junction-real-estate/101-103-st-elias-wp_idm73000004-26452149-lst","images/101___103_ST_ELIAS__Haines_Junction__YT.jpg"
"$90,000","115 - 117 ST ELIAS,","Haines Junction","YT","n/a bed 0 bath","https://www.remax.ca/yt/haines-junction-real-estate/115-117-st-elias-wp_idm73000004-26452148-lst","images/115___117_ST_ELIAS__Haines_Junction__YT.jpg"
"$414,000","107 & 109- FIREWEED STREET,","Haines Junction","YT","n/a bed 0 bath","https://www.remax.ca/yt/haines-junction-real-estate/107-109-fireweed-street-wp_idm73000004-26452062-lst","images/107___109__FIREWEED_STREET__Haines_Junction__YT.jpg"
"$659,900","172A NIVEN DRIVE,","Yellowknife","NT","3 bed 3 bath","https://www.remax.ca/nt/yellowknife-real-estate/172a-niven-drive-wp_idm73000004-27194819-lst","images/172A_NIVEN_DRIVE__Yellowknife__NT.jpg"
"$380,000","120 BORDEN DRIVE,","Yellowknife","NT","3 bed 2 bath","https://www.remax.ca/nt/yellowknife-real-estate/120-borden-drive-wp_idm73000004-27151690-lst","images/120_BORDEN_DRIVE__Yellowknife__NT.jpg"
"$414,900","158 JESKE CRESCENT,","Yellowknife","NT","4 bed 2 bath","https://www.remax.ca/nt/yellowknife-real-estate/158-jeske-crescent-wp_idm73000004-27144684-lst","images/158_JESKE_CRESCENT__Yellowknife__NT.jpg"
"$599,900","3514 MCDONALD DRIVE,","Yellowknife","NT","4 bed 2 bath","https://www.remax.ca/nt/yellowknife-real-estate/3514-mcdonald-drive-wp_idm73000004-26472834-lst","images/3514_MCDONALD_DRIVE__Yellowknife__NT.jpg"
"$399,900","509 RANGE LAKE ROAD,","Yellowknife","NT","3 bed 3 bath","https://www.remax.ca/nt/yellowknife-real-estate/509-range-lake-road-wp_idm73000004-27135120-lst","images/509_RANGE_LAKE_ROAD__Yellowknife__NT.jpg"
"$550,000","4919 46TH STREET,","Yellowknife","NT","3 bed 2 bath","https://www.remax.ca/nt/yellowknife-real-estate/4919-46th-street-wp_idm73000004-27108568-lst","images/4919_46TH_STREET__Yellowknife__NT.jpg"
"$649,900","5403 45TH STREET,","Yellowknife","NT","4 bed 2 bath","https://www.remax.ca/nt/yellowknife-real-estate/5403-45th-street-wp_idm73000004-27069585-lst","images/5403_45TH_STREET__Yellowknife__NT.jpg"
"$309,900","B-5116 46TH STREET,","Yellowknife","NT","2 bed 1 bath","https://www.remax.ca/nt/yellowknife-real-estate/b-5116-46th-street-wp_idm73000004-27063704-lst","images/B_5116_46TH_STREET__Yellowknife__NT.jpg"
"$165,000","604 WILLIAMS AVE,","Yellowknife","NT","2 bed 1 bath","https://www.remax.ca/nt/yellowknife-real-estate/604-williams-ave-wp_idm73000004-27032339-lst","No Image Available"
"$485,000","12-496 RANGE LAKE ROAD,","Yellowknife","NT","3 bed 2 bath","https://www.remax.ca/nt/yellowknife-real-estate/12-496-range-lake-road-wp_idm73000004-27005719-lst","No Image Available"
"$410,000","300-192 NIVEN DRIVE,","Yellowknife","NT","2 bed 2 bath","https://www.remax.ca/nt/yellowknife-real-estate/300-192-niven-drive-wp_idm73000004-26929765-lst","No Image Available"
"$699,900","114 KNUTSEN AVENUE,","Yellowknife","NT","7 bed 2 bath","https://www.remax.ca/nt/yellowknife-real-estate/114-knutsen-avenue-wp_idm73000004-26843213-lst","No Image Available"
"$739,900","56 CALDER CRESCENT,","Yellowknife","NT","4 bed 4 bath","https://www.remax.ca/nt/yellowknife-real-estate/56-calder-crescent-wp_idm73000004-26817190-lst","No Image Available"
"$998,000","101 DRYBONES DRIVE,","Yellowknife","NT","2 bed 2 bath","https://www.remax.ca/luxury/nt/yellowknife-real-estate/101-drybones-drive-wp_idm73000004-25913142-lst","No Image Available"
"$779,000","3524 MCDONALD DRIVE,","Yellowknife","NT","5 bed 3 bath","https://www.remax.ca/nt/yellowknife-real-estate/3524-mcdonald-drive-wp_idm73000004-26670055-lst","No Image Available"
